time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-13T05:10:22.960Z,18.2338333333333,-67.1891666666667,105.32,3.03,md,15,139,,0.22,pr,pr71353873,2022-06-13T18:04:35.100Z,"5 km S of La Playa, Puerto Rico",earthquake,1.46,0.91,0.0803303137233202,8,reviewed,pr,pr
2022-06-13T04:40:41.759Z,58.9667,-151.4342,30.8,2.7,ml,,,,0.69,ak,ak0227jarb9r,2022-06-13T05:06:24.040Z,"48 km SSE of Port Graham, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-13T03:57:22.066Z,58.4009,-151.0294,11.8,3.3,ml,,,,0.63,ak,ak0227ja9h8h,2022-06-13T04:15:05.040Z,"101 km ENE of Ouzinkie, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-06-13T03:10:10.690Z,17.9263333333333,-66.7743333333333,7.16,2.59,md,29,181,,0.21,pr,pr71353858,2022-06-13T04:25:14.520Z,"8 km SSE of Indios, Puerto Rico",earthquake,0.42,0.32,0.167036836516241,12,reviewed,pr,pr
2022-06-13T02:44:06.669Z,31.55640129,-104.0395391,7.699755859,2.8,ml,13,74,0.1153270888,0.3,tx,tx2022lmak,2022-06-15T23:19:23.040Z,"35 km NW of Toyah, Texas",earthquake,1.434454065,2.282275378,0.2,10,reviewed,tx,tx
2022-06-13T02:42:17.944Z,-19.3178,168.8709,53.64,4.4,mb,,155,3.538,0.51,us,us7000hh0k,2022-06-13T22:44:37.040Z,"49 km WNW of Isangel, Vanuatu",earthquake,5.1,11.1,0.135,16,reviewed,us,us
2022-06-13T00:57:42.917Z,37.2079,71.3372,122.65,4.3,mb,,112,2.342,0.64,us,us7000hh06,2022-06-13T02:04:47.040Z,"36 km SSW of Khorugh, Tajikistan",earthquake,6.9,10.6,0.201,7,reviewed,us,us
2022-06-13T00:38:00.286Z,38.3957,73.2522,131.95,4,mb,,138,2.515,0.84,us,us7000hh04,2022-06-13T01:23:00.040Z,"67 km WNW of Murghob, Tajikistan",earthquake,4.8,11.9,0.299,3,reviewed,us,us
2022-06-13T00:00:17.330Z,17.9608333333333,-66.9671666666667,13.85,2.55,md,6,197,,0.1,pr,pr71353828,2022-06-13T00:21:40.170Z,"6 km WSW of Fuig, Puerto Rico",earthquake,1.13,0.41,0.162393683105353,4,reviewed,pr,pr
2022-06-12T23:30:33.130Z,31.62369307,-104.504745,6.362939453,2.6,ml,13,80,0.0451114232,0.2,tx,tx2022llua,2022-06-15T06:58:30.786Z,"62 km S of Whites City, New Mexico",earthquake,1.783983153,1.71852131,0.2,11,reviewed,tx,tx
2022-06-12T22:48:16.660Z,32.333,-115.2348333,27.02,2.73,ml,20,192,0.1047,0.27,ci,ci40039015,2022-06-17T03:52:36.040Z,"5km WSW of Delta, B.C., MX",earthquake,0.64,0.87,0.242,28,reviewed,ci,ci
2022-06-12T22:46:50.205Z,-7.7307,-13.6728,10,4.9,mb,,39,0.71,0.52,us,us7000hgzv,2022-06-17T03:56:00.040Z,"84 km ENE of Georgetown, Saint Helena",earthquake,3.7,1.9,0.085,44,reviewed,us,us
2022-06-12T22:44:41.510Z,32.3343333,-115.2368333,25.65,3.06,ml,24,187,0.1027,0.3,ci,ci40039007,2022-06-17T03:30:25.040Z,"5km WSW of Delta, B.C., MX",earthquake,0.66,1.08,0.229,43,reviewed,ci,ci
2022-06-12T22:34:04.175Z,-7.3104,120.1483,562.2,4.8,mb,,37,2.315,0.79,us,us7000hgzp,2022-06-17T03:26:32.040Z,"134 km NNE of Labuan Bajo, Indonesia",earthquake,8.9,5.4,0.051,117,reviewed,us,us
2022-06-12T22:31:03.964Z,35.5307,84.0547,20.52,4.2,mb,,89,7.777,0.73,us,us7000hgzn,2022-06-17T03:11:06.040Z,"",earthquake,5.5,5.6,0.121,19,reviewed,us,us
2022-06-12T22:19:32.530Z,19.1923333333333,-155.4095,33.3,2.67,ml,52,160,,0.12,hv,hv73042342,2022-06-17T03:07:26.040Z,"7 km E of P?hala, Hawaii",earthquake,0.44,0.59,0.226227634350405,25,reviewed,hv,hv
2022-06-12T21:59:50.635Z,54.5487,162.0747,35,4.2,mb,,106,2.542,0.55,us,us7000hhwb,2022-06-17T03:03:10.040Z,"188 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,6.5,2,0.14,14,reviewed,us,us
2022-06-12T21:53:04.537Z,-17.402,-174.2858,144.44,4,mb,,124,7.315,0.43,us,us7000hhwa,2022-06-17T02:48:48.040Z,"141 km NNW of Neiafu, Tonga",earthquake,10.9,6,0.172,9,reviewed,us,us
2022-06-12T21:31:43.298Z,-60.2208,-27.948,81.57,4.6,mb,,82,7.536,0.47,us,us7000hhwg,2022-06-17T02:36:03.040Z,"South Sandwich Islands region",earthquake,13.8,7.2,0.114,23,reviewed,us,us
2022-06-12T21:16:11.911Z,13.0189,-87.3088,10,4.5,mb,,148,0.426,0.61,us,us7000hgzk,2022-06-16T22:53:13.040Z,"21 km SSE of Monjarás, Honduras",earthquake,3,2,0.542,1,reviewed,us,us
2022-06-12T21:06:37.761Z,-11.6617,116.4258,10,4.2,mb,,160,3.882,0.4,us,us7000hhw8,2022-06-16T22:37:17.040Z,"South of Lombok, Indonesia",earthquake,8.2,2,0.235,5,reviewed,us,us
2022-06-12T21:05:19.965Z,11.2184,-86.8168,35,4.3,mb,,122,1.079,0.67,us,us7000hgzj,2022-06-16T21:08:17.040Z,"71 km SSW of Masachapa, Nicaragua",earthquake,5.2,2,0.084,40,reviewed,us,us
2022-06-12T18:44:45.581Z,23.8609,-108.9621,10,4.2,mb,,190,0.916,1.68,us,us7000hgyx,2022-06-12T19:46:27.040Z,"70 km ENE of La Rivera, Mexico",earthquake,8.6,2,0.081,42,reviewed,us,us
2022-06-12T18:35:21.397Z,38.8216,43.5221,10,5.2,mww,,42,0.625,0.8,us,us7000hgyu,2022-06-13T13:41:22.465Z,"26 km SSE of Erci?, Turkey",earthquake,3.2,1.9,0.086,13,reviewed,us,us
2022-06-12T18:28:44.590Z,36.342,-120.9146667,6.5,2.7,md,71,103,0.03856,0.09,nc,nc73744471,2022-06-14T11:02:11.237Z,"23km WSW of New Idria, CA",earthquake,0.18,0.37,0.158,115,reviewed,nc,nc
2022-06-12T18:01:10.943Z,-6.2881,103.7455,46,4.5,mb,,157,2.07,0.82,us,us7000hgyn,2022-06-12T19:32:30.040Z,"192 km WSW of Bandar Lampung, Indonesia",earthquake,5.3,9.2,0.105,27,reviewed,us,us
2022-06-12T17:45:25.925Z,5.2437,95.5713,113.91,4.7,mb,,174,1.37,0.99,us,us7000hgyj,2022-06-12T19:20:09.040Z,"42 km SE of Banda Aceh, Indonesia",earthquake,9.1,8.1,0.115,23,reviewed,us,us
2022-06-12T16:57:38.593Z,37.2646,141.3086,49.78,4.4,mb,,134,2.587,0.47,us,us7000hhw0,2022-06-16T21:19:25.040Z,"36 km SE of Namie, Japan",earthquake,8.1,7,0.085,42,reviewed,us,us
2022-06-12T16:55:01.810Z,-7.6977,-13.7112,10,4.6,mb,,70,0.684,0.62,us,us7000hhvz,2022-06-16T20:56:16.040Z,"81 km ENE of Georgetown, Saint Helena",earthquake,7.4,1.9,0.137,16,reviewed,us,us
2022-06-12T16:53:03.149Z,-5.497,151.7939,35,4.4,mb,,50,1.209,0.53,us,us7000hhw5,2022-06-16T20:36:09.040Z,"138 km SSW of Kokopo, Papua New Guinea",earthquake,8.8,1.9,0.088,40,reviewed,us,us
2022-06-12T16:41:44.436Z,-28.2624,-176.4787,10,4.6,mb,,138,11.316,0.81,us,us7000hhvx,2022-06-16T20:19:03.040Z,"Kermadec Islands region",earthquake,11.5,1.9,0.193,10,reviewed,us,us
2022-06-12T16:32:20.151Z,-23.4838,-66.5843,207.14,4.6,mb,,43,1.559,0.41,us,us7000hgyd,2022-06-16T19:58:51.040Z,"85 km NNW of San Antonio de los Cobres, Argentina",earthquake,7.5,5.8,0.034,267,reviewed,us,us
2022-06-12T16:16:18.184Z,-23.2924,171.732,10,4.5,mb,,126,4.007,0.87,us,us7000hgyf,2022-06-16T19:52:09.040Z,"southeast of the Loyalty Islands",earthquake,10.4,1.9,0.128,20,reviewed,us,us
2022-06-12T15:49:07.165Z,36.2613,70.5255,93.46,4.2,mb,,101,0.863,0.69,us,us7000hgy5,2022-06-12T16:10:51.040Z,"69 km ESE of Farkh?r, Afghanistan",earthquake,6.2,8.1,0.216,6,reviewed,us,us
2022-06-12T15:48:27.060Z,17.9448,-66.9686,14,3.59,md,26,192,0.0795,0.13,pr,pr2022163004,2022-06-16T19:50:41.891Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.4,0.5,0.15,22,reviewed,pr,pr
2022-06-12T15:15:39.520Z,18.2661666666667,-66.4216666666667,39.58,2.68,md,9,107,,0.09,pr,pr71353753,2022-06-12T15:46:13.660Z,"5 km NW of Orocovis, Puerto Rico",earthquake,0.57,0.95,0.171634600957743,6,reviewed,pr,pr
2022-06-12T15:12:55.463Z,-41.7806,84.906,10,4.4,mb,,77,39.68,0.75,us,us7000hhw3,2022-06-16T19:47:00.040Z,"southeast Indian Ridge",earthquake,15.1,1.9,0.17,12,reviewed,us,us
2022-06-12T14:53:22.240Z,17.9776666666667,-66.8411666666667,16.01,2.72,md,26,160,,0.19,pr,pr71353748,2022-06-12T15:37:57.350Z,"2 km SW of Indios, Puerto Rico",earthquake,0.41,0.37,0.280455783502008,15,reviewed,pr,pr
2022-06-12T14:12:58.716Z,-7.5777,-13.6782,10,4.7,mb,,74,0.762,0.92,us,us7000hhvv,2022-06-16T19:38:52.040Z,"89 km ENE of Georgetown, Saint Helena",earthquake,7.5,1.6,0.147,16,reviewed,us,us
2022-06-12T13:12:20.450Z,2.5639,127.2297,69.06,4.6,mb,,50,1.785,0.46,us,us7000hhvu,2022-06-16T19:15:50.040Z,"126 km NW of Tobelo, Indonesia",earthquake,4.4,7.7,0.114,25,reviewed,us,us
2022-06-12T12:45:51.249Z,37.6164,141.7452,49.26,4.9,mww,,60,3.024,0.55,us,us7000hgx3,2022-06-14T19:04:06.260Z,"67 km ENE of Namie, Japan",earthquake,6.3,4.8,0.075,17,reviewed,us,us
2022-06-12T11:44:34.628Z,-7.6629,-13.5029,10,4.9,mb,,67,0.89,0.53,us,us7000hgwy,2022-06-12T12:08:37.040Z,"104 km ENE of Georgetown, Saint Helena",earthquake,9.8,1.9,0.065,75,reviewed,us,us
2022-06-12T11:41:33.734Z,-16.8078,-14.2776,10,4.5,mb,,56,8.232,0.65,us,us7000hhvr,2022-06-17T07:48:44.040Z,"southern Mid-Atlantic Ridge",earthquake,8.4,1.8,0.113,23,reviewed,us,us
2022-06-12T11:23:08.145Z,19.9357,121.2773,32.59,4.4,mb,,99,2.873,0.38,us,us7000hgwr,2022-06-17T08:24:45.040Z,"92 km SW of Basco, Philippines",earthquake,8.5,5.8,0.07,58,reviewed,us,us
2022-06-12T11:22:27.455Z,30.89470687,-103.4139525,2.789526367,2.9,ml,31,65,0.08072113165,0.3,tx,tx2022lkwa,2022-06-15T16:02:11.214Z,"33 km ESE of Balmorhea, Texas",earthquake,0.8296335845,1.364453508,0.1,15,reviewed,tx,tx
2022-06-12T11:15:17.848Z,31.66586614,-104.3867503,7.082763671999999,2.9,ml,19,85,0.09724549525,0.3,tx,tx2022lkvu,2022-06-13T06:30:22.346Z,"56 km S of Whites City, New Mexico",earthquake,1.139834752,1.4153470180000003,0.1,14,reviewed,tx,tx
2022-06-12T10:20:14.994Z,-8.3572,117.2083,26.05,4.6,mb,,68,3.025,0.73,us,us7000hhvq,2022-06-17T07:34:35.040Z,"27 km WNW of Sumbawa Besar, Indonesia",earthquake,4.8,6.3,0.122,20,reviewed,us,us
2022-06-12T09:52:43.590Z,1.7757,127.0443,118.77,4.4,mb,,98,1.047,0.45,us,us7000hgwg,2022-06-12T10:14:24.040Z,"107 km W of Tobelo, Indonesia",earthquake,9.4,6.7,0.087,38,reviewed,us,us
2022-06-12T09:18:42.943Z,-7.7043,-13.6602,10,4.5,mb,,78,0.729,0.41,us,us7000hhvp,2022-06-17T07:13:12.040Z,"86 km ENE of Georgetown, Saint Helena",earthquake,6.1,1.9,0.104,27,reviewed,us,us
2022-06-12T09:00:17.716Z,4.3462,-73.5652,50.96,4.4,mb,,125,0.901,0.49,us,us7000hhvl,2022-06-17T06:38:32.040Z,"9 km N of Restrepo, Colombia",earthquake,5.5,7.7,0.092,34,reviewed,us,us
2022-06-12T08:33:20.009Z,-55.6448,-29.9235,10,5,mww,,76,4.022,0.96,us,us7000hgw1,2022-06-12T08:53:29.040Z,"South Sandwich Islands region",earthquake,8.8,1.6,0.089,12,reviewed,us,us
2022-06-12T08:16:44.320Z,17.9641666666667,-66.7791666666667,18.13,2.56,md,6,213,,0.12,pr,pr71353723,2022-06-12T08:33:48.520Z,"5 km SE of Indios, Puerto Rico",earthquake,0.57,0.98,0.17048378857825,4,reviewed,pr,pr
2022-06-12T08:02:50.385Z,-4.8444,143.6154,135.25,4.5,mb,,75,8.546,0.48,us,us7000hgvx,2022-06-12T08:24:51.040Z,"72 km N of Wabag, Papua New Guinea",earthquake,11,7.9,0.053,104,reviewed,us,us
2022-06-12T07:38:16.970Z,17.9736666666667,-66.968,4.3,2.86,md,4,196,,0.09,pr,pr71353718,2022-06-12T07:59:27.270Z,"5 km WSW of Fuig, Puerto Rico",earthquake,1.18,0.98,0.0117770298929418,3,reviewed,pr,pr
2022-06-12T07:30:00.760Z,18.8731,-64.3505,25,3.47,md,17,298,0.799,0.47,pr,pr2022163003,2022-06-12T08:40:04.040Z,"76 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,2.17,29.2,0.07,7,reviewed,pr,pr
2022-06-12T07:05:55.612Z,0.5316,-78.0072,5.77,4.1,mb,,105,0.317,0.42,us,us7000hgvq,2022-06-12T20:43:26.467Z,"12 km SW of El Ángel, Ecuador",earthquake,7.1,7.4,0.13,17,reviewed,us,us
2022-06-12T06:57:49.877Z,8.4189,-83.0016,22.75,4.2,mb,,150,0.485,0.52,us,us7000hgvm,2022-06-17T00:52:45.323Z,"14 km WNW of Finca Blanco, Panama",earthquake,4.2,8.7,0.215,6,reviewed,us,us
2022-06-12T05:53:21.590Z,17.9793333333333,-66.96,8,2.78,md,23,183,,0.25,pr,pr71353703,2022-06-12T06:22:09.750Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.52,1.05,0.168064046875241,4,reviewed,pr,pr
2022-06-12T05:50:12.710Z,18.026,-66.999,19.64,2.55,md,8,147,,0.13,pr,pr71353693,2022-06-12T06:04:50.400Z,"6 km WSW of Liborio Negron Torres, Puerto Rico",earthquake,0.79,0.54,0.205251689854387,5,reviewed,pr,pr
2022-06-12T05:41:22.990Z,17.9755,-66.9623333333333,4.45,2.71,md,3,193,,0.07,pr,pr71353688,2022-06-12T05:56:57.820Z,"5 km WSW of Fuig, Puerto Rico",earthquake,2.09,1.79,0.0441464750334326,3,reviewed,pr,pr
2022-06-12T05:16:57.070Z,17.9603333333333,-66.9628333333333,10.95,2.53,md,7,210,,0.07,pr,pr71353678,2022-06-12T05:38:24.070Z,"5 km WSW of Fuig, Puerto Rico",earthquake,0.44,0.75,0.0935615678781487,3,reviewed,pr,pr
2022-06-12T04:04:29.120Z,17.9548333333333,-66.9628333333333,6.69,2.7,md,8,216,,0.09,pr,pr71353673,2022-06-12T05:11:09.640Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.51,0.24,0.125559145954907,3,reviewed,pr,pr
2022-06-12T03:45:19.800Z,17.9476,-66.9638,5,3.29,md,22,195,0.089,0.27,pr,pr2022163001,2022-06-15T22:56:40.521Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.59,0.39,0.07,8,reviewed,pr,pr
2022-06-12T03:40:43.235Z,66.3631,-157.5723,6.8,2.5,ml,,,,0.82,ak,ak0227hmmj96,2022-06-12T03:53:29.040Z,"61 km SSW of Shungnak, Alaska",earthquake,,1,,,automatic,ak,ak
2022-06-12T02:37:43.758Z,-0.7109,-78.0479,10,4.5,mb,,105,0.245,0.94,us,us7000hgui,2022-06-12T13:36:55.535Z,"34 km NW of Archidona, Ecuador",earthquake,3.3,1.9,0.115,24,reviewed,us,us
2022-06-12T02:26:24.724Z,-7.7143,-13.6551,10,5.1,mb,,107,0.731,0.77,us,us7000hguh,2022-06-12T03:07:12.040Z,"86 km ENE of Georgetown, Saint Helena",earthquake,6.5,1.8,0.055,107,reviewed,us,us
2022-06-12T02:24:12.261Z,-7.7446,-13.7227,10,4.8,mb,,125,0.658,1.38,us,us7000hguj,2022-06-12T03:01:42.040Z,"78 km ENE of Georgetown, Saint Helena",earthquake,8.5,1.9,0.197,10,reviewed,us,us
2022-06-12T02:06:39.560Z,37.5636667,-118.8621667,3.79,2.58,md,30,56,0.03718,0.02,nc,nc73744236,2022-06-15T07:44:15.681Z,"13km SE of Mammoth Lakes, CA",earthquake,0.21,0.47,0.134,37,reviewed,nc,nc
2022-06-12T01:57:46.833Z,10.9827,-86.7441,36.73,4.6,mb,,175,1.256,0.6,us,us7000hguc,2022-06-12T02:13:08.040Z,"92 km SSW of Masachapa, Nicaragua",earthquake,3.7,11.2,0.037,219,reviewed,us,us
2022-06-12T01:04:01.470Z,19.008,-64.3691,9,3.57,md,14,288,0.8803,0.48,pr,pr2022163000,2022-06-17T11:15:21.823Z,"87 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,9.62,13.5,0.07,9,reviewed,pr,pr
2022-06-12T00:50:06.784Z,6.9021,-76.1565,10,4.6,mb,,136,0.942,1.02,us,us7000hgu3,2022-06-12T01:18:17.885Z,"1 km E of Uramita, Colombia",earthquake,5.6,1.6,0.109,25,reviewed,us,us
2022-06-11T23:57:36.540Z,47.7985,-123.342,41.05,2.81,ml,57,37,0.2017,0.24,uw,uw61850651,2022-06-13T03:17:18.468Z,"34 km SSW of River Road, Washington",earthquake,0.34,0.72,0.20421433039127224,14,reviewed,uw,uw
2022-06-11T23:55:32.350Z,-8.3459,111.4605,111.51,5,mb,,73,1.023,0.95,us,us7000hgtm,2022-06-12T01:27:21.185Z,"40 km SW of Trenggalek, Indonesia",earthquake,7.7,6.5,0.069,69,reviewed,us,us
2022-06-11T23:15:37.880Z,18.7601666666667,-68.2958333333333,15.45,3.09,md,15,187,,0.49,pr,pr71353613,2022-06-11T23:33:06.520Z,"22 km NNE of Punta Cana, Dominican Republic",earthquake,1.86,4.49,0.0953862786821451,14,reviewed,pr,pr
2022-06-11T22:46:57.340Z,37.5628333,-118.8613333,3.65,2.57,md,32,54,0.03732,0.03,nc,nc73744171,2022-06-15T06:38:16.256Z,"13km SE of Mammoth Lakes, CA",earthquake,0.24,0.42,0.206,40,reviewed,nc,nc
2022-06-11T22:19:46.716Z,60.5231,-141.2295,0,2.7,ml,,,,0.8,ak,ak0227ga9xin,2022-06-11T22:28:18.040Z,"136 km SE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-06-11T20:56:25.785Z,-50.5399,139.3833,10,5.4,mww,,68,9.373,0.94,us,us7000hgsw,2022-06-12T20:59:14.152Z,"western Indian-Antarctic Ridge",earthquake,10.3,1.9,0.083,14,reviewed,us,us
2022-06-11T18:56:01.613Z,40.8674,69.6489,24.29,4.2,mb,,36,1.204,0.58,us,us7000hgsa,2022-06-12T06:13:23.694Z,"4 km SSE of Ohangaron, Uzbekistan",earthquake,4.1,5.6,0.115,24,reviewed,us,us
2022-06-11T18:26:22.951Z,-36.4565,178.4601,114.73,4.6,mb,,139,1.11,1.08,us,us7000hgs5,2022-06-11T19:20:29.040Z,"201 km NNE of Opotiki, New Zealand",earthquake,5.1,6.5,0.114,25,reviewed,us,us
2022-06-11T18:02:55.556Z,56.0081,-150.0406,10,2.9,ml,,221,2.261,1.33,us,us7000hgs0,2022-06-11T21:20:48.040Z,"224 km SE of Chiniak, Alaska",earthquake,8.3,2,0.055,44,reviewed,us,us
2022-06-11T17:55:01.930Z,-18.9857,-12.3164,10,5.4,mww,,20,6.955,0.78,us,us7000hgrz,2022-06-14T14:40:31.175Z,"southern Mid-Atlantic Ridge",earthquake,9.1,1.8,0.086,13,reviewed,us,us
2022-06-11T16:41:10.882Z,-7.6981,-13.7872,10,4.7,mb,,123,0.613,0.72,us,us7000hgrr,2022-06-11T17:05:53.040Z,"73 km ENE of Georgetown, Saint Helena",earthquake,3,1.9,0.117,22,reviewed,us,us
2022-06-11T16:37:11.966Z,-18.5379,-175.3078,184.62,4.9,mb,,44,5.714,0.98,us,us7000hgrq,2022-06-11T16:54:49.040Z,"140 km W of Neiafu, Tonga",earthquake,10,7.3,0.035,250,reviewed,us,us
2022-06-11T16:29:54.120Z,18.5746666666667,-67.3855,5.98,3.14,md,24,258,,0.16,pr,pr71353568,2022-06-11T17:15:12.040Z,"29 km WNW of Aguadilla, Puerto Rico",earthquake,0.89,0.97,0.0837405634798813,12,reviewed,pr,pr
2022-06-11T15:56:46.961Z,54.5169,-159.6257,10.8,3.1,ml,,,,0.58,ak,ak0227g6btpr,2022-06-11T17:35:05.616Z,"107 km SSE of Sand Point, Alaska",earthquake,,1,,,reviewed,ak,ak
2022-06-11T15:40:52.624Z,54.1733,-35.1483,10,4.9,mb,,74,8.897,0.75,us,us7000hgrg,2022-06-11T16:09:56.040Z,"Reykjanes Ridge",earthquake,10.2,1.9,0.03,349,reviewed,us,us
2022-06-11T15:11:40.074Z,-7.6244,-13.6372,10,5.1,mb,,71,0.779,0.92,us,us7000hgre,2022-06-11T15:29:43.040Z,"91 km ENE of Georgetown, Saint Helena",earthquake,8.3,1.9,0.086,44,reviewed,us,us
2022-06-11T14:15:54.460Z,46.9586667,-112.9193333,11.16,2.75,ml,39,52,0.18,0.2,mb,mb80548559,2022-06-11T15:28:14.420Z,"17 km ESE of Ovando, Montana",earthquake,0.3,0.52,0.283,28,reviewed,mb,mb
2022-06-11T14:11:39.511Z,-20.1069,66.3356,10,5.1,mww,,56,2.811,1,us,us7000hgr1,2022-06-14T16:29:08.864Z,"Mauritius - Reunion region",earthquake,9.6,1.8,0.086,13,reviewed,us,us
2022-06-11T13:40:10.773Z,-32.3323,-67.1501,27.74,4.6,mb,,81,1.522,1.06,us,us7000hgqu,2022-06-11T23:50:49.805Z,"75 km WNW of Villa General Roca, Argentina",earthquake,6.6,6.1,0.193,8,reviewed,us,us
2022-06-11T12:50:38.220Z,18.031,-66.7611666666667,13.24,2.56,md,23,122,,0.18,pr,pr71353553,2022-06-11T13:42:54.930Z,"1 km NNE of Magas Arriba, Puerto Rico",earthquake,0.28,0.33,0.121521925887168,11,reviewed,pr,pr
2022-06-11T12:27:14.426Z,-21.1679,-68.2746,124.5,4.8,mb,,60,1.139,1.33,us,us7000hgqi,2022-06-11T19:39:19.400Z,"157 km NNE of Calama, Chile",earthquake,6,6.5,0.03,335,reviewed,us,us
2022-06-11T09:42:55.311Z,-65.1963,177.8779,10,5.7,mww,,112,13.15,0.67,us,us7000hgq1,2022-06-12T09:46:46.046Z,"Balleny Islands region",earthquake,6.8,1.9,0.098,10,reviewed,us,us
2022-06-11T09:23:53.433Z,-14.8166,-72.4821,102.3,4.6,mb,,124,3.99,0.72,us,us7000hgpu,2022-06-11T10:01:54.040Z,"35 km NE of Puyca, Peru",earthquake,9.2,9.5,0.044,159,reviewed,us,us
2022-06-11T08:47:08.490Z,18.0306666666667,-66.7623333333333,13.34,2.57,md,23,122,,0.16,pr,pr71353508,2022-06-11T09:18:23.960Z,"1 km NNE of Magas Arriba, Puerto Rico",earthquake,0.25,0.28,0.169043930877139,6,reviewed,pr,pr
2022-06-11T08:24:07.319Z,32.4105835,-101.6069217,3.252482096,2.8,ml,12,81,0.4626649148,0.1,tx,tx2022liuq,2022-06-13T06:20:37.702Z,"16 km SE of Ackerly, Texas",earthquake,1.483050022,5.008044515,0.1,10,reviewed,tx,tx
2022-06-11T08:06:53.501Z,-7.9872,-13.675,10,4.8,mb,,138,0.68,0.67,us,us7000hgpe,2022-06-11T08:30:31.040Z,"81 km E of Georgetown, Saint Helena",earthquake,7.9,1.9,0.116,23,reviewed,us,us
2022-06-11T07:41:59.860Z,18.009,-66.8258333333333,14.71,2.76,md,6,157,,0.11,pr,pr71353483,2022-06-11T10:39:02.137Z,"1 km NNW of Indios, Puerto Rico",earthquake,0.44,0.91,0.170971430842863,3,reviewed,pr,pr
2022-06-11T07:29:54.296Z,-7.992,-13.6183,10,5.6,mww,,45,0.737,0.65,us,us7000hgp6,2022-06-16T02:57:49.097Z,"87 km E of Georgetown, Saint Helena",earthquake,3.1,1.9,0.059,28,reviewed,us,us
2022-06-11T07:04:12.880Z,18.4333333333333,-66.2403333333333,18.65,3.07,md,14,177,,0.11,pr,pr71353473,2022-06-11T13:15:22.054Z,"1 km NNW of Campanilla, Puerto Rico",earthquake,0.39,0.29,0.132926909347568,4,reviewed,pr,pr
2022-06-11T06:59:36.911Z,4.5719,-82.7061,10,4.2,mb,,164,4.194,0.9,us,us7000hgp2,2022-06-11T07:17:17.040Z,"south of Panama",earthquake,9.8,2,0.216,6,reviewed,us,us
2022-06-11T06:35:29.966Z,-7.9201,-13.6782,10,5.2,mww,,45,0.675,0.57,us,us7000hgp0,2022-06-11T07:19:44.040Z,"80 km E of Georgetown, Saint Helena",earthquake,6.5,1.9,0.083,14,reviewed,us,us
2022-06-11T06:11:41.924Z,-7.8666,-13.6692,10,4.8,mb,,114,0.687,0.6,us,us7000hgqw,2022-06-12T04:25:44.040Z,"82 km E of Georgetown, Saint Helena",earthquake,7.1,1.9,0.1,31,reviewed,us,us
2022-06-11T05:46:33.679Z,56.0593,113.4042,10,4.3,mb,,83,7.245,0.7,us,us7000hgnz,2022-06-11T07:13:32.040Z,"9 km S of Severomuysk, Russia",earthquake,10.2,1.9,0.129,17,reviewed,us,us
2022-06-11T04:46:39.739Z,-23.2801,168.5545,10,4.9,mb,,115,1.218,0.91,us,us7000hgnn,2022-06-11T05:03:00.040Z,"128 km ESE of Vao, New Caledonia",earthquake,8.4,1.9,0.156,15,reviewed,us,us
2022-06-11T04:16:42.840Z,31.60244578,-104.3861885,6.774267578,2.6,ml,12,76,0.1244917797,0.2,tx,tx2022limm,2022-06-16T14:07:17.582Z,"63 km S of Whites City, New Mexico",earthquake,1.097661015,2.11661441,0.2,9,reviewed,tx,tx
2022-06-11T03:50:18.733Z,-20.2471,-69.1357,103.65,4.2,mb,,99,0.106,0.57,us,us7000hgne,2022-06-11T19:50:19.762Z,"106 km E of Iquique, Chile",earthquake,4.5,6.9,0.187,9,reviewed,us,us
2022-06-11T03:01:06.019Z,54.9397,160.4143,129.31,4.3,mb,,115,2.184,1,us,us7000hgn8,2022-06-11T03:33:03.040Z,"88 km SSE of Atlasovo, Russia",earthquake,11.5,5.2,0.102,29,reviewed,us,us
2022-06-11T02:05:54.252Z,36.0153,31.3761,62.12,4.3,mb,,46,1.392,0.89,us,us7000hgmy,2022-06-12T12:33:32.259Z,"76 km SSW of Okurcalar, Turkey",earthquake,6.2,8.2,0.091,36,reviewed,us,us
2022-06-11T02:04:58.500Z,18.0571666666667,-66.8641666666667,15.84,2.56,md,6,121,,0.12,pr,pr71353453,2022-06-11T04:05:03.527Z,"2 km NNW of Yauco, Puerto Rico",earthquake,0.49,1.18,0.00580460320273835,3,reviewed,pr,pr
2022-06-11T01:49:43.330Z,17.9853333333333,-68.1611666666667,9.8,3.34,md,9,215,,0.48,pr,pr71353448,2022-06-11T02:15:22.460Z,"64 km SE of Boca de Yuma, Dominican Republic",earthquake,3.32,31.61,0.0956462209930824,8,reviewed,pr,pr
